Date,Power Station Name,Mode of Transport,State Name,State Code,Sector,Utility,Capacity (MW),Normative Stock Days,industrial_index,manufacturing_pmi,domestic_coal_price_index,international_coal_price_index,exchange_rate,plf_prcnt,daily_requirement,indigenous_stock,import_stock,total_stock
2021-04-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,61.56907941197438,16933.155463180476,451746.2547561968,196389.17443752225,648135.429193719
2021-04-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,64.8363453187369,17831.741605236697,464941.67119295103,185842.09758742317,650783.7687803742
2021-04-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,65.1072894445753,17906.258538874084,471736.50724216003,180814.8961941586,652551.4034363186
2021-04-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,63.50935424813122,17466.783312674535,423356.66770203406,227609.92593831063,650966.5936403447
2021-04-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,64.42985324545371,17719.945334491807,479470.5044795585,172273.96414424124,651744.4686237997
2021-04-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,67.56398220771706,18581.91523020118,489959.26652493334,164328.6808467196,654287.9473716529
2021-04-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,62.234114829581266,17116.058118578443,434438.4051221995,221633.83734007162,656072.2424622711
2021-04-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,65.51386898436505,18018.07886526456,469770.4825996269,187151.8903257202,656922.3729253471
2021-04-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,64.17627252079772,17650.203803936605,429208.5650949722,230867.18724311056,660075.7523380828
2021-04-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,64.69428231996835,17792.670453504554,432696.08606378624,228006.52182221453,660702.6078860008
2021-04-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,101.10841222784522,50.67124580866971,100.23446070316746,111.00272171895928,75.01030056862365,62.545208046677104,17201.61713389808,449427.53004779824,212956.34980325896,662383.8798510572
2021-05-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,71.79639182924447,19745.94189406658,488525.18452086725,176460.26809933217,664985.4526201994
2021-05-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.85613741086834,19487.346599263317,475524.8895034416,189312.3416360267,664837.2311394683
2021-05-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,73.50303443729626,20215.314586954504,462483.261050792,203360.65514050232,665843.9161912943
2021-05-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,71.08353694742921,19549.887597790756,464627.51503536064,204999.81215905264,669627.3271944133
2021-05-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,71.27249568039099,19601.85633976199,466264.9524100279,203073.78785845422,669338.7402684821
2021-05-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.64505676865183,18604.212918546193,459242.97331445984,215020.3374723674,674263.3107868272
2021-05-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,71.8889693966688,19771.403219078606,497294.5249964035,176755.0384671277,674049.5634635312
2021-05-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,72.8097055834731,20024.630474393078,478291.29648351815,198420.8604694027,676712.1569529208
2021-05-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,68.85583912543106,18937.210684230366,473066.8811226659,204296.0490147054,677362.9301373713
2021-05-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.95227728473847,18688.70683676063,472493.2996263469,205881.57913977734,678374.8787661243
2021-05-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,68.37133542014084,18803.959113108598,504553.43252077664,173990.41834354412,678543.8508643208
2021-05-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,68.82843898530014,18929.674907555105,491852.2630425225,189038.21595549257,680890.478998015
2021-05-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.06808127553842,19270.60993240551,451666.43578300026,228061.2406837581,679727.6764667584
2021-05-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,69.82002605654053,19202.38806475927,472185.14995497133,208494.07798934198,680679.2279443133
2021-05-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,72.28524410766431,19880.389439946295,462256.0319901556,218696.65837790607,680952.6903680617
2021-05-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,66.04232822762583,18163.419393457505,511337.21276661934,171641.52793649916,682978.7407031185
2021-05-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,72.46212634006953,19929.036818932593,472639.27440600604,210820.20423890458,683459.4786449106
2021-05-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,69.45030748395611,19100.705497357107,451174.3283014941,235767.28476933343,686941.6130708276
2021-05-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.53900300641794,18575.04527692295,476088.313412053,212775.395748201,688863.709160254
2021-05-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.87544077782465,19492.655545194546,471720.4587983183,219814.8522375133,691535.3110358316
2021-05-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,68.90400316197349,18950.457091782606,490970.90962885664,200578.06449416472,691548.9741230214
2021-05-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.49630837107799,19388.383919796128,467290.2108357037,227453.73751246132,694743.948348165
2021-05-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.23771689980937,18492.183481183525,454353.1462972474,240804.40887151484,695157.5551687622
2021-05-24,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,68.55360695344665,18854.08869502629,458942.61940582696,236859.29527758068,695801.9146834076
2021-05-25,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.44148320108029,19373.30552109774,473303.58925714,224460.366207126,697763.955464266
2021-05-26,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,65.23639309583402,17941.765520925906,478736.61476466455,220320.13317580393,699056.7479404685
2021-05-27,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,69.84025484479751,19207.951526478344,514691.58930633514,187053.6695869044,701745.2588932395
2021-05-28,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,70.03690476963115,19262.035553409292,477501.2275117244,227810.90337994014,705312.1308916645
2021-05-29,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.71160135647283,18622.514472858325,462394.70275016763,245551.70240459585,707946.4051547635
2021-05-30,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,71.82887281500898,19754.87504016525,517034.71884762653,193106.2580751803,710140.9769228068
2021-05-31,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,99.93529749278119,50.65176624531293,101.4490867326291,112.94489431532091,75.21755267069206,67.99729325860149,18701.08744226958,526251.086146601,187898.6938464567,714149.7799930577
2021-06-01,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,69.93463081140587,19233.9074597135,458503.51336717803,253076.03628305707,711579.5496502351
2021-06-02,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,67.41864728255965,18541.944210568858,490935.6524413392,220352.7477504426,711288.4001917818
2021-06-03,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.91193132992295,19502.691430049723,453946.1042293059,254210.11985628813,708156.2240855941
2021-06-04,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.67148870877088,19436.56323188877,460151.53097145824,248096.40118709084,708247.9321585491
2021-06-05,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,68.70941128448862,18896.939083314825,393180.78329968615,314866.0852370274,708046.8685367135
2021-06-06,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,71.31997320683953,19614.91393854435,470303.9634548628,236601.51672145876,706905.4801763216
2021-06-07,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,69.96219976617463,19241.489664961908,407701.0042530437,298086.9528521444,705787.957105188
2021-06-08,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.56811796717655,19408.133493219964,464016.99275950744,240835.3350139035,704852.327773411
2021-06-09,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.54341703849181,19401.340072407147,422510.4453564308,282886.9023154494,705397.3476718802
2021-06-10,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,68.15065969581997,18743.26734408162,401593.7845495034,305953.15763687174,707546.9421863751
2021-06-11,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,69.15328673850313,19019.016790841106,422948.73507786397,283382.34900333144,706331.0840811954
2021-06-12,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,67.83667900010465,18656.914194355122,435725.4222938125,270371.76177911856,706097.1840729311
2021-06-13,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.31554577388648,19338.669335959476,437729.1788088752,266588.6864809654,704317.8652898406
2021-06-14,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,71.48507682511439,19660.321881337757,427620.7278929531,275005.89144178363,702626.6193347367
2021-06-15,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.21929277090928,19312.197167156934,433966.0921115734,266369.61541715584,700335.7075287292
2021-06-16,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,67.32099674941645,18515.08768332225,468999.41560214414,230606.5432769396,699605.9588790837
2021-06-17,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,68.27518073080238,18777.51398320521,425188.63907807594,275556.34094280546,700744.9800208814
2021-06-18,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,71.01570086243478,19531.230846963965,458566.45329298975,239554.5078279957,698120.9611209854
2021-06-19,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,73.01171682053437,20080.189006616365,490430.7876067593,205994.74343674973,696425.531043509
2021-06-20,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.62459907943179,19423.667320649027,423365.23610556585,271959.8452721567,695325.0813777226
2021-06-21,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,69.28612751142637,19055.551582025935,393425.6311740115,301306.9543456944,694732.5855197059
2021-06-22,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,71.23115746322169,19590.487216419828,435045.6554767559,258656.95034560142,693702.6058223573
2021-06-23,Thermal Power Plant A,RAIL,Maharashtra,MH,Central,NTPC,1602,23,100.07986415425748,50.25950016553107,99.77712646332469,113.63239708819548,75.95439907853509,70.77027195569126,19463.73128593856,429927.70581885596,265277.6513279839,695205.3571468398
